Year,SERIES,UNIT_MEASURE,Value
2016,sdg_17_40,PC_BDP,39.1
2017,sdg_17_40,PC_BDP,35.6
2018,sdg_17_40,PC_BDP,32.1
2019,sdg_17_40,PC_BDP,32.8
2020,sdg_17_40,PC_BDP,37.3
2021,sdg_17_40,PC_BDP,35.8
2022,sdg_17_40,PC_BDP,31.2
2023,sdg_17_40,PC_BDP,29.9
2024,sdg_17_40,PC_BDP,29.4
2025,sdg_17_40,PC_BDP,29.9
2016,sdg_17_40,CUR_NAC_M,12.1
2017,sdg_17_40,CUR_NAC_M,11.35
2018,sdg_17_40,CUR_NAC_M,11.2
2019,sdg_17_40,CUR_NAC_M,11.21
2020,sdg_17_40,CUR_NAC_M,12.19
2021,sdg_17_40,CUR_NAC_M,12.85
2022,sdg_17_40,CUR_NAC_M,13.1
2023,sdg_17_40,CUR_NAC_M,12.96
2024,sdg_17_40,CUR_NAC_M,13.74
2025,sdg_17_40,CUR_NAC_M,13.74
