Year,SERIES,UNIT_MEASURE,Value
2014,sdg_01_10,PT,5.2
2016,sdg_01_10,PT,5.5
2019,sdg_01_10,PT,5.5
2014,sdg_01_10,PER_1000_POP,1.2
2016,sdg_01_10,PER_1000_POP,1.5
2019,sdg_01_10,PER_1000_POP,1.6
