Year,SERIES,UNIT_MEASURE,Value
2019,Fatal accidents at work per 100 000 workers,Incidence rate,2.19
2020,Fatal accidents at work per 100 000 workers,Incidence rate,1.85
2021,Fatal accidents at work per 100 000 workers,Incidence rate,3.15
2022,Fatal accidents at work per 100 000 workers,Incidence rate,2.62
2023,Fatal accidents at work per 100 000 workers,Incidence rate,2.46
2024,Fatal accidents at work per 100 000 workers,Incidence rate,2.22
2025,Fatal accidents at work per 100 000 workers,Incidence rate,2.57
