Year,SERIES,UNIT_MEASURE,Value
2014,Final energy consumption in households per capita,Kilogram of oil equivalent,256
2015,Final energy consumption in households per capita,Kilogram of oil equivalent,303
2016,Final energy consumption in households per capita,Kilogram of oil equivalent,324
2017,Final energy consumption in households per capita,Kilogram of oil equivalent,298
2018,Final energy consumption in households per capita,Kilogram of oil equivalent,492
2022,Final energy consumption in households per capita,Kilogram of oil equivalent,533
2023,Final energy consumption in households per capita,Kilogram of oil equivalent,519
2024,Final energy consumption in households per capita,Kilogram of oil equivalent,513
