Year,SERIES,UNIT_MEASURE,Value
2019,Road traffic deaths,Number,261
2020,Road traffic deaths,Number,244
2021,Road traffic deaths,Number,255
2022,Road traffic deaths,Number,222
2023,Road traffic deaths,Number,255
2024,Road traffic deaths,Number,222
