Year,SERIES,UNIT_MEASURE,Value
2020,Forest area,Percent,43.8
2021,Forest area,Percent,43.8
2022,Forest area,Percent,43.8
2023,Forest area,Percent,43.8
2024,Forest area,Percent,39.8
