Year,SERIES,UNIT_MEASURE,Value
2001,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population) - proxy indicator,Percentage of total population,1.6
2004,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population) - proxy indicator,Percentage of total population,0.9
2007,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population) - proxy indicator,Percentage of total population,2.4
2011,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population) - proxy indicator,Percentage of total population,2.5
2015,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population) - proxy indicator,Percentage of total population,3.0
2021,Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population) - proxy indicator,Percentage of total population,1.0
