Year,Value,UNIT_MEASURE,SERIES
2017,5.79,Procenat,Udio vodnih tijela s dobrom kvalitetom površinskih i podzemnih voda - zamjenski indikator
2020,30.58,Procenat,Udio vodnih tijela s dobrom kvalitetom površinskih i podzemnih voda - zamjenski indikator
2023,30.58,Procenat,Udio vodnih tijela s dobrom kvalitetom površinskih i podzemnih voda - zamjenski indikator
