Year,Value,UNIT_MEASURE,SERIES
2016,39.1,PC_BDP,sdg_17_40
2017,35.6,PC_BDP,sdg_17_40
2018,32.1,PC_BDP,sdg_17_40
2019,32.8,PC_BDP,sdg_17_40
2020,37.3,PC_BDP,sdg_17_40
2021,35.8,PC_BDP,sdg_17_40
2022,31.2,PC_BDP,sdg_17_40
2023,29.9,PC_BDP,sdg_17_40
2024,29.4,PC_BDP,sdg_17_40
2025,29.9,PC_BDP,sdg_17_40
2016,12.1,CUR_NAC_M,sdg_17_40
2017,11.35,CUR_NAC_M,sdg_17_40
2018,11.2,CUR_NAC_M,sdg_17_40
2019,11.21,CUR_NAC_M,sdg_17_40
2020,12.19,CUR_NAC_M,sdg_17_40
2021,12.85,CUR_NAC_M,sdg_17_40
2022,13.1,CUR_NAC_M,sdg_17_40
2023,12.96,CUR_NAC_M,sdg_17_40
2024,13.74,CUR_NAC_M,sdg_17_40
2025,13.74,CUR_NAC_M,sdg_17_40
