Year,Value,UNIT_MEASURE,SERIES
2014,256,Kilogram ekvivalenta nafte,Konačna potrošnja energije u domaćinstvima po stanovniku
2015,303,Kilogram ekvivalenta nafte,Konačna potrošnja energije u domaćinstvima po stanovniku
2016,324,Kilogram ekvivalenta nafte,Konačna potrošnja energije u domaćinstvima po stanovniku
2017,298,Kilogram ekvivalenta nafte,Konačna potrošnja energije u domaćinstvima po stanovniku
2018,492,Kilogram ekvivalenta nafte,Konačna potrošnja energije u domaćinstvima po stanovniku
2022,533,Kilogram ekvivalenta nafte,Konačna potrošnja energije u domaćinstvima po stanovniku
2023,519,Kilogram ekvivalenta nafte,Konačna potrošnja energije u domaćinstvima po stanovniku
2024,513,Kilogram ekvivalenta nafte,Konačna potrošnja energije u domaćinstvima po stanovniku
