Year,Value,UNIT_MEASURE,SERIES
2010,5.55,T_HAB,sdg_13_10
2011,6.35,T_HAB,sdg_13_10
2012,6.03,T_HAB,sdg_13_10
2013,6.03,T_HAB,sdg_13_10
2014,5.42,T_HAB,sdg_13_10
2015,5.25,T_HAB,sdg_13_10
2016,6.26,T_HAB,sdg_13_10
2017,6.46,T_HAB,sdg_13_10
2018,6.52,T_HAB,sdg_13_10
2019,6.22,T_HAB,sdg_13_10
2020,6.31,T_HAB,sdg_13_10
2021,6.55,T_HAB,sdg_13_10
2022,6.47,T_HAB,sdg_13_10
2023,6.24,T_HAB,sdg_13_10
2024,6.14,T_HAB,sdg_13_10
2010,21.15,MT_CO2E,sdg_13_10
2011,23.75,MT_CO2E,sdg_13_10
2012,22.14,MT_CO2E,sdg_13_10
2013,21.8,MT_CO2E,sdg_13_10
2014,19.31,MT_CO2E,sdg_13_10
2015,18.46,MT_CO2E,sdg_13_10
2016,21.73,MT_CO2E,sdg_13_10
2017,22.15,MT_CO2E,sdg_13_10
2018,22.08,MT_CO2E,sdg_13_10
2019,20.81,MT_CO2E,sdg_13_10
2020,20.83,MT_CO2E,sdg_13_10
2021,21.27,MT_CO2E,sdg_13_10
2022,20.74,MT_CO2E,sdg_13_10
2023,19.88,MT_CO2E,sdg_13_10
2024,19.43,MT_CO2E,sdg_13_10
