Year,Value,UNIT_MEASURE,SERIES
2016,39,SCOR,sdg_16_50
2017,38,SCOR,sdg_16_50
2018,38,SCOR,sdg_16_50
2019,36,SCOR,sdg_16_50
2020,35,SCOR,sdg_16_50
2021,35,SCOR,sdg_16_50
2022,34,SCOR,sdg_16_50
2023,35,SCOR,sdg_16_50
2024,33,SCOR,sdg_16_50
2025,34,SCOR,sdg_16_50
