Year,Value,UNIT_MEASURE,SERIES
2019,2.19,RT_INC,sdg_08_60
2020,1.85,RT_INC,sdg_08_60
2021,3.15,RT_INC,sdg_08_60
2022,2.62,RT_INC,sdg_08_60
2023,2.46,RT_INC,sdg_08_60
2024,2.22,RT_INC,sdg_08_60
2025,2.57,RT_INC,sdg_08_60
