Year,Value,UNIT_MEASURE,SERIES
2001,1.6,PC,sdg_01_10
2004,0.9,PC,sdg_01_10
2007,2.4,PC,sdg_01_10
2011,2.5,PC,sdg_01_10
2015,3.0,PC,sdg_01_10
2021,1.0,PC,sdg_01_10
