Year,SERIES,UNIT_MEASURE,Value
2017,Удио пореза на заштиту животне средине у укупним пореским приходима,Проценат од укупних прихода од пореза и социјалних доприноса (искључујући импутиране социјалне доприносе),9.11
2018,Удио пореза на заштиту животне средине у укупним пореским приходима,Проценат од укупних прихода од пореза и социјалних доприноса (искључујући импутиране социјалне доприносе),10.6
2019,Удио пореза на заштиту животне средине у укупним пореским приходима,Проценат од укупних прихода од пореза и социјалних доприноса (искључујући импутиране социјалне доприносе),10.89
2020,Удио пореза на заштиту животне средине у укупним пореским приходима,Проценат од укупних прихода од пореза и социјалних доприноса (искључујући импутиране социјалне доприносе),10.42
2021,Удио пореза на заштиту животне средине у укупним пореским приходима,Проценат од укупних прихода од пореза и социјалних доприноса (искључујући импутиране социјалне доприносе),10.26
2022,Удио пореза на заштиту животне средине у укупним пореским приходима,Проценат од укупних прихода од пореза и социјалних доприноса (искључујући импутиране социјалне доприносе),8.73
2023,Удио пореза на заштиту животне средине у укупним пореским приходима,Проценат од укупних прихода од пореза и социјалних доприноса (искључујући импутиране социјалне доприносе),8.38
2024,Удио пореза на заштиту животне средине у укупним пореским приходима,Проценат од укупних прихода од пореза и социјалних доприноса (искључујући импутиране социјалне доприносе),8.08
