Year,SERIES,UNIT_MEASURE,Value
2016,Индекс перцепције корупције,Резултат,39
2017,Индекс перцепције корупције,Резултат,38
2018,Индекс перцепције корупције,Резултат,38
2019,Индекс перцепције корупције,Резултат,36
2020,Индекс перцепције корупције,Резултат,35
2021,Индекс перцепције корупције,Резултат,35
2022,Индекс перцепције корупције,Резултат,34
2023,Индекс перцепције корупције,Резултат,35
2024,Индекс перцепције корупције,Резултат,33
2025,Индекс перцепције корупције,Резултат,34
