Year,SERIES,UNIT_MEASURE,Value
2016,Indeks percipirane korupcije,Rezultat,39
2017,Indeks percipirane korupcije,Rezultat,38
2018,Indeks percipirane korupcije,Rezultat,38
2019,Indeks percipirane korupcije,Rezultat,36
2020,Indeks percipirane korupcije,Rezultat,35
2021,Indeks percipirane korupcije,Rezultat,35
2022,Indeks percipirane korupcije,Rezultat,34
2023,Indeks percipirane korupcije,Rezultat,35
2024,Indeks percipirane korupcije,Rezultat,33
2025,Indeks percipirane korupcije,Rezultat,34
