Year,SERIES,UNIT_MEASURE,Value
2006,Indeks pokrivenosti tla,Kvadratni metri po glavi stanovnika,147.79
2009,Indeks pokrivenosti tla,Kvadratni metri po glavi stanovnika,148.28
2012,Indeks pokrivenosti tla,Kvadratni metri po glavi stanovnika,149.32
2015,Indeks pokrivenosti tla,Kvadratni metri po glavi stanovnika,157.46
2018,Indeks pokrivenosti tla,Kvadratni metri po glavi stanovnika,166.75
2021,Indeks pokrivenosti tla,Kvadratni metri po glavi stanovnika,170.77
