Year,SERIES,UNIT_MEASURE,Value
2014,sdg_ 07_20,Kilogram ekvivalenta nafte,256
2015,sdg_ 07_20,Kilogram ekvivalenta nafte,303
2016,sdg_ 07_20,Kilogram ekvivalenta nafte,324
2017,sdg_ 07_20,Kilogram ekvivalenta nafte,298
2018,sdg_ 07_20,Kilogram ekvivalenta nafte,492
2022,sdg_ 07_20,Kilogram ekvivalenta nafte,533
2023,sdg_ 07_20,Kilogram ekvivalenta nafte,519
2024,sdg_ 07_20,Kilogram ekvivalenta nafte,513
