Year,SERIES,UNIT_MEASURE,Value
2001,sdg_10_41,PT,30.00
2004,sdg_10_41,PT,34.00
2007,sdg_10_41,PT,34.30
2011,sdg_10_41,PT,33.30
2015,sdg_10_41,PT,32.90
2021,sdg_10_41,PT,30.30
