Year,SERIES,UNIT_MEASURE,Value
2018,sdg_11_60,PT,0.0
2019,sdg_11_60,PT,0.0
2021,sdg_11_60,PT,0.5
2022,sdg_11_60,PT,0.8
2023,sdg_11_60,PT,1.0
2024,sdg_11_60,PT,1.0
