Year,SERIES,UNIT_MEASURE,Value
2017,Proportion of bodies of water with good ambient water quality - proxy indikator,Percent,5.79
2020,Proportion of bodies of water with good ambient water quality - proxy indikator,Percent,30.58
2023,Proportion of bodies of water with good ambient water quality - proxy indikator,Percent,30.58
