Year,SERIES,UNIT_MEASURE,Value
2001,sdg_01_20,PT,4.7
2004,sdg_01_20,PT,2.2
2007,sdg_01_20,PT,4.3
2011,sdg_01_20,PT,4.3
2015,sdg_01_20,PT,4.9
2021,sdg_01_20,PT,2.7
