Year,SERIES,UNIT_MEASURE,Value
2016,sdg_01_10,PT,4.5
2017,sdg_01_10,PT,4.05
2018,sdg_01_10,PT,3.55
2019,sdg_01_10,PT,3.09
2020,sdg_01_10,PT,3.48
2021,sdg_01_10,PT,2.79
2022,sdg_01_10,PT,2.41
2023,sdg_01_10,PT,2.1
2024,sdg_01_10,PT,1.75
2025,sdg_01_10,PT,1.41
