Year,Value,UNIT_MEASURE,SERIES
2006,147.79,Square metres per capita,Soil sealing index
2009,148.28,Square metres per capita,Soil sealing index
2012,149.32,Square metres per capita,Soil sealing index
2015,157.46,Square metres per capita,Soil sealing index
2018,166.75,Square metres per capita,Soil sealing index
2021,170.77,Square metres per capita,Soil sealing index
