Year,Value,UNIT_MEASURE,SERIES
2019,261,Number,Road traffic deaths
2020,244,Number,Road traffic deaths
2021,255,Number,Road traffic deaths
2022,222,Number,Road traffic deaths
2023,255,Number,Road traffic deaths
2024,222,Number,Road traffic deaths
