Year,Value,UNIT_MEASURE,SERIES
2017,5.79,Percent,Proportion of bodies of water with good ambient water quality - proxy indikator
2020,30.58,Percent,Proportion of bodies of water with good ambient water quality - proxy indikator
2023,30.58,Percent,Proportion of bodies of water with good ambient water quality - proxy indikator
