Year,SERIES,UNIT_MEASURE,Value
2025,Pristupačno stanovanje - zamjenski indikator,Odnos cijene i prihoda,13.5
2025,Pristupačno stanovanje - zamjenski indikator,Indeks pristupačnosti,1.0
