Year,SERIES,UNIT_MEASURE,Value
2017,Udio vodnih tijela s dobrom kvalitetom površinskih i podzemnih voda - zamjenski indoikator,Postotak,5.79
2020,Udio vodnih tijela s dobrom kvalitetom površinskih i podzemnih voda - zamjenski indoikator,Postotak,30.58
2023,Udio vodnih tijela s dobrom kvalitetom površinskih i podzemnih voda - zamjenski indoikator,Postotak,30.58
