Year,SERIES,UNIT_MEASURE,Value
2025,Pristupačno stanovanje - zamjenski pokazatelj,Odnos cijene i prihoda,13.5
2025,Pristupačno stanovanje - zamjenski pokazatelj,Indeks pristupačnosti,1.0
