Year,SERIES,UNIT_MEASURE,Value
2014,sdg_07_10,MTOE,5.9
2015,sdg_07_10,MTOE,6.1
2016,sdg_07_10,MTOE,6.7
2017,sdg_07_10,MTOE,6.7
2018,sdg_07_10,MTOE,7.4
2019,sdg_07_10,MTOE,7.1
2020,sdg_07_10,MTOE,7.0
2021,sdg_07_10,MTOE,7.3
2022,sdg_07_10,MTOE,7.2
2023,sdg_07_10,MTOE,6.9
2024,sdg_07_10,MTOE,6.8
2014,sdg_07_10,TOE_HAB,1.55
2015,sdg_07_10,TOE_HAB,1.66
2016,sdg_07_10,TOE_HAB,1.9
2017,sdg_07_10,TOE_HAB,1.91
2018,sdg_07_10,TOE_HAB,2.11
2022,sdg_07_10,TOE_HAB,2.09
2023,sdg_07_10,TOE_HAB,2.0
2024,sdg_07_10,TOE_HAB,2.0
