Year,SERIES,UNIT_MEASURE,Value
2014,sdg_ 07_20,KGOE,256
2015,sdg_ 07_20,KGOE,303
2016,sdg_ 07_20,KGOE,324
2017,sdg_ 07_20,KGOE,298
2018,sdg_ 07_20,KGOE,492
2022,sdg_ 07_20,KGOE,533
2023,sdg_ 07_20,KGOE,519
2024,sdg_ 07_20,KGOE,513
