Year,SERIES,UNIT_MEASURE,Value
2016,Participation in early childhood education by sex (children aged 3 and over),Percent,18.4
2017,Participation in early childhood education by sex (children aged 3 and over),Percent,20.9
2018,Participation in early childhood education by sex (children aged 3 and over),Percent,22.4
2019,Participation in early childhood education by sex (children aged 3 and over),Percent,25.9
2020,Participation in early childhood education by sex (children aged 3 and over),Percent,27.6
2021,Participation in early childhood education by sex (children aged 3 and over),Percent,25.0
2022,Participation in early childhood education by sex (children aged 3 and over),Percent,29.6
2023,Participation in early childhood education by sex (children aged 3 and over),Percent,43.6
2024,Participation in early childhood education by sex (children aged 3 and over),Percent,45.0
